"FATALITY_ID","EVENT_ID","FATALITY_DATE","FATALITY_AGE","FATALITY_SEX","FATALITY_LOCATION","FATALITY_MONTH"
42960,953511,2021-06-09,70,"M","Golfing","June"
44786,989138,2021-11-25,NA,"M","Outside/Open Areas","November"
45176,992676,2021-11-07,NA,"","Unknown","November"
45190,993049,2021-11-11,32,"F","Vehicle/Towed Trailer","November"
45191,993049,2021-11-11,11,"M","Vehicle/Towed Trailer","November"
45193,993061,2021-11-29,75,"M","Vehicle/Towed Trailer","November"
45200,993065,2021-11-02,51,"F","In Water","November"
45201,993071,2021-11-09,43,"M","In Water","November"
45202,993071,2021-11-09,46,"M","In Water","November"
45203,993074,2021-11-13,71,"M","In Water","November"
45204,993075,2021-11-16,NA,"M","In Water","November"
44280,977284,2021-06-26,52,"F","Vehicle/Towed Trailer","June"
42583,942568,2021-02-11,NA,"","Vehicle/Towed Trailer","February"
42660,944404,2021-02-16,NA,"","Vehicle/Towed Trailer","February"
42862,946870,2021-03-25,71,"M","Unknown","March"
42863,946870,2021-03-25,71,"F","Unknown","March"
42864,946870,2021-03-25,74,"M","Mobile/Trailer Home","March"
42865,946870,2021-03-25,69,"F","Mobile/Trailer Home","March"
42866,946870,2021-03-25,38,"F","Mobile/Trailer Home","March"
42867,946870,2021-03-25,59,"F","Mobile/Trailer Home","March"
42902,949499,2021-03-27,71,"M","In Water","March"
42903,949500,2021-03-28,62,"M","In Water","March"
44550,972354,2021-09-01,68,"F","Permanent Home","September"
45976,981414,2021-09-01,51,"M","Unknown","September"
45982,981418,2021-09-01,70,"M","Unknown","September"
45983,981418,2021-09-01,65,"M","Unknown","September"
45984,981440,2021-09-01,65,"M","Vehicle/Towed Trailer","September"
45966,985743,2021-09-01,78,"F","Vehicle/Towed Trailer","September"
45967,985743,2021-09-01,25,"M","Vehicle/Towed Trailer","September"
45960,985744,2021-09-01,40,"M","Outside/Open Areas","September"
45961,985744,2021-09-01,31,"M","Outside/Open Areas","September"
45962,985744,2021-09-01,56,"F","Outside/Open Areas","September"
45973,986281,2021-09-01,NA,"","Vehicle/Towed Trailer","September"
45974,986281,2021-09-01,NA,"","Vehicle/Towed Trailer","September"
45975,986281,2021-09-01,46,"F","Vehicle/Towed Trailer","September"
45971,986282,2021-09-01,61,"F","Vehicle/Towed Trailer","September"
45972,986282,2021-09-01,30,"F","Vehicle/Towed Trailer","September"
45956,986283,2021-09-01,77,"M","Unknown","September"
45954,986283,2021-09-01,68,"M","Vehicle/Towed Trailer","September"
45955,986283,2021-09-01,53,"M","Vehicle/Towed Trailer","September"
45957,986283,2021-09-01,25,"M","Vehicle/Towed Trailer","September"
45958,986283,2021-09-01,30,"F","Vehicle/Towed Trailer","September"
45959,986283,2021-09-01,68,"M","Vehicle/Towed Trailer","September"
44784,988099,2021-12-03,NA,"","Vehicle/Towed Trailer","December"
44779,988101,2021-12-03,53,"M","Vehicle/Towed Trailer","December"
46000,998916,2021-12-23,63,"F","Vehicle/Towed Trailer","December"
45998,1004971,2021-12-16,50,"F","Vehicle/Towed Trailer","December"
45999,1004971,2021-12-16,48,"F","Vehicle/Towed Trailer","December"
44091,961837,2021-06-27,NA,"","Unknown","June"
44092,961837,2021-06-27,NA,"","Unknown","June"
44093,961837,2021-06-27,NA,"","Unknown","June"
44094,961837,2021-07-03,70,"M","Unknown","July"
44095,961837,2021-07-04,74,"F","Unknown","July"
44096,961837,2021-07-08,42,"M","Unknown","July"
44097,961837,2021-06-27,47,"M","Unknown","June"
44098,961837,2021-06-28,68,"M","Unknown","June"
44099,961837,2021-06-29,67,"M","Unknown","June"
44100,961837,2021-06-28,73,"F","Unknown","June"
44101,961837,2021-06-26,NA,"M","Unknown","June"
44102,961837,2021-06-28,NA,"","Unknown","June"
44087,961837,2021-06-26,37,"M","In Water","June"
44103,961837,2021-06-29,51,"M","In Water","June"
44086,961837,2021-06-30,38,"M","Outside/Open Areas","June"
45671,964033,2021-07-27,NA,"F","Other","July"
43992,964771,2021-07-05,72,"M","Unknown","July"
44082,965817,2021-07-09,NA,"M","Unknown","July"
44083,965817,2021-07-01,NA,"","Unknown","July"
44084,965817,2021-06-28,NA,"","Unknown","June"
44085,965818,2021-06-27,64,"M","Other","June"
43728,965819,2021-06-27,44,"M","In Water","June"
43989,965820,2021-06-29,NA,"F","Unknown","June"
43990,965820,2021-07-05,NA,"F","Unknown","July"
44104,965929,2021-06-30,10,"F","In Water","June"
43729,965965,2021-06-28,48,"F","In Water","June"
43338,968238,2021-07-28,85,"M","Permanent Home","July"
43993,970023,2021-06-29,59,"F","Unknown","June"
43994,970023,2021-07-01,NA,"M","Unknown","July"
44284,972552,2021-08-01,56,"M","Outside/Open Areas","August"
44281,978377,2021-08-11,55,"F","Mobile/Trailer Home","August"
44361,980438,2021-08-22,19,"M","In Water","August"
44362,980582,2021-08-22,16,"M","In Water","August"
44380,981000,2021-08-11,22,"M","In Water","August"
44381,981001,2021-08-11,22,"F","In Water","August"
44384,981002,2021-08-14,61,"M","In Water","August"
44768,981003,2021-08-11,NA,"","Unknown","August"
44769,981003,2021-08-11,NA,"","Unknown","August"
44770,981003,2021-08-11,NA,"","Unknown","August"
45260,992153,2021-11-06,NA,"M","Outside/Open Areas","November"
45259,992154,2021-11-06,14,"M","Under Tree","November"
45669,961309,2021-07-20,31,"M","Other","July"
44680,961302,2021-06-30,67,"M","Unknown","June"
44692,961302,2021-06-29,NA,"F","Unknown","June"
44704,961302,2021-06-29,NA,"F","Unknown","June"
44716,961302,2021-06-30,49,"F","Unknown","June"
44728,961302,2021-07-02,NA,"M","Unknown","July"
44740,961302,2021-07-13,NA,"M","Unknown","July"
44752,961302,2021-06-30,79,"F","Unknown","June"
44764,961302,2021-06-28,NA,"","Unknown","June"
44695,961302,2021-06-29,68,"F","Unknown","June"
44730,961302,2021-07-02,NA,"M","Unknown","July"
44762,961302,2021-06-28,NA,"","Unknown","June"
42156,930321,2021-01-25,36,"M","Vehicle/Towed Trailer","January"
42475,938139,2021-02-20,19,"M","Outside/Open Areas","February"
42611,940657,2021-02-11,84,"M","Vehicle/Towed Trailer","February"
42609,941809,2021-02-11,NA,"","Unknown","February"
44717,961302,2021-06-30,72,"F","Unknown","June"
44718,961302,2021-06-30,77,"M","Unknown","June"
44719,961302,2021-06-30,62,"M","Unknown","June"
44720,961302,2021-06-30,79,"M","Unknown","June"
42870,946439,2021-02-14,57,"M","Vehicle/Towed Trailer","February"
42884,949715,2021-02-01,84,"M","Permanent Home","February"
42885,949715,2021-02-03,90,"F","Permanent Home","February"
42886,949715,2021-02-09,53,"M","Permanent Home","February"
42887,949715,2021-02-09,84,"M","Permanent Home","February"
42888,949715,2021-02-13,71,"M","Permanent Home","February"
42889,949715,2021-02-13,67,"F","Permanent Home","February"
42890,949715,2021-02-16,63,"M","Permanent Home","February"
42922,951833,2021-02-15,NA,"","Unknown","February"
42925,951834,2021-02-15,NA,"","Unknown","February"
44675,961302,2021-06-28,84,"M","Unknown","June"
44676,961302,2021-06-29,69,"M","Unknown","June"
44677,961302,2021-06-29,69,"F","Unknown","June"
44678,961302,2021-06-29,64,"F","Unknown","June"
44679,961302,2021-06-30,82,"M","Unknown","June"
44681,961302,2021-07-04,83,"F","Unknown","July"
44682,961302,2021-06-28,90,"F","Unknown","June"
44683,961302,2021-06-28,NA,"M","Unknown","June"
44684,961302,2021-06-28,NA,"F","Unknown","June"
44685,961302,2021-06-28,67,"F","Unknown","June"
44686,961302,2021-06-28,79,"F","Unknown","June"
44687,961302,2021-06-28,NA,"M","Unknown","June"
44688,961302,2021-06-28,NA,"M","Unknown","June"
44689,961302,2021-06-28,NA,"F","Unknown","June"
44690,961302,2021-06-28,NA,"M","Unknown","June"
44691,961302,2021-06-28,83,"M","Unknown","June"
44693,961302,2021-06-29,60,"F","Unknown","June"
44694,961302,2021-06-29,69,"M","Unknown","June"
44696,961302,2021-06-29,80,"F","Unknown","June"
44697,961302,2021-06-29,68,"M","Unknown","June"
44698,961302,2021-06-29,NA,"M","Unknown","June"
44699,961302,2021-06-29,NA,"M","Unknown","June"
44700,961302,2021-06-29,NA,"M","Unknown","June"
44701,961302,2021-06-29,72,"F","Unknown","June"
44702,961302,2021-06-29,90,"F","Unknown","June"
44703,961302,2021-06-29,NA,"M","Unknown","June"
44705,961302,2021-06-29,NA,"M","Unknown","June"
44706,961302,2021-06-29,NA,"M","Unknown","June"
44707,961302,2021-06-29,NA,"M","Unknown","June"
44708,961302,2021-06-29,69,"M","Unknown","June"
44709,961302,2021-06-29,57,"F","Unknown","June"
44710,961302,2021-06-29,NA,"F","Unknown","June"
44711,961302,2021-06-29,NA,"M","Unknown","June"
44712,961302,2021-06-28,97,"F","Unknown","June"
44713,961302,2021-06-30,82,"F","Unknown","June"
44714,961302,2021-06-30,NA,"F","Unknown","June"
44715,961302,2021-06-30,NA,"M","Unknown","June"
45409,994868,2021-06-19,24,"M","Mobile/Trailer Home","June"
45410,994868,2021-06-19,3,"M","Mobile/Trailer Home","June"
45429,995901,2021-04-13,63,"M","Other","April"
45430,995901,2021-04-13,69,"M","Other","April"
45431,995901,2021-04-13,53,"M","Other","April"
45432,995901,2021-04-13,55,"M","Other","April"
45433,995901,2021-04-13,36,"M","Other","April"
45434,995901,2021-04-13,30,"M","Other","April"
45435,995901,2021-04-13,NA,"M","Other","April"
45436,995901,2021-04-13,31,"M","Other","April"
45437,995901,2021-04-13,37,"M","Other","April"
45438,995901,2021-04-13,62,"M","Other","April"
45439,995901,2021-04-13,NA,"M","Other","April"
45440,995901,2021-04-13,NA,"M","Other","April"
45441,995901,2021-04-13,NA,"M","Other","April"
44263,937289,2021-01-13,NA,"","Vehicle/Towed Trailer","January"
44265,938508,2021-01-13,NA,"","Vehicle/Towed Trailer","January"
44129,945569,2021-02-15,79,"M","Permanent Home","February"
44130,945569,2021-02-15,73,"F","Permanent Home","February"
44131,945569,2021-02-15,72,"M","Permanent Home","February"
44120,952642,2021-05-30,47,"F","Vehicle/Towed Trailer","May"
43225,963303,2021-05-16,15,"F","In Water","May"
43233,964010,2021-05-23,18,"M","In Water","May"
43345,968866,2021-06-28,NA,"","Outside/Open Areas","June"
43346,968866,2021-06-28,NA,"","Outside/Open Areas","June"
44271,969166,2021-06-29,73,"F","Unknown","June"
44272,969166,2021-06-29,71,"F","Unknown","June"
43365,969213,2021-06-19,23,"F","In Water","June"
44178,975093,2021-05-22,60,"F","In Water","May"
44721,961302,2021-06-30,NA,"M","Unknown","June"
44722,961302,2021-06-28,NA,"F","Unknown","June"
44723,961302,2021-07-01,74,"M","Unknown","July"
44724,961302,2021-07-01,NA,"M","Unknown","July"
44725,961302,2021-07-01,73,"M","Unknown","July"
44726,961302,2021-07-01,NA,"M","Unknown","July"
44727,961302,2021-07-01,63,"M","Unknown","July"
44729,961302,2021-07-02,67,"M","Unknown","July"
44731,961302,2021-07-02,72,"F","Unknown","July"
44732,961302,2021-07-02,NA,"M","Unknown","July"
44733,961302,2021-07-04,NA,"F","Unknown","July"
44734,961302,2021-07-06,NA,"M","Unknown","July"
44735,961302,2021-07-07,NA,"M","Unknown","July"
44736,961302,2021-06-30,NA,"F","Unknown","June"
44737,961302,2021-07-11,NA,"M","Unknown","July"
44738,961302,2021-07-08,NA,"M","Unknown","July"
44739,961302,2021-07-06,NA,"M","Unknown","July"
44741,961302,2021-07-05,NA,"M","Unknown","July"
44742,961302,2021-07-01,78,"M","Unknown","July"
44743,961302,2021-07-01,79,"M","Unknown","July"
44744,961302,2021-07-05,NA,"M","Unknown","July"
44745,961302,2021-07-09,36,"F","Unknown","July"
44746,961302,2021-06-29,74,"F","Unknown","June"
44747,961302,2021-06-29,NA,"","Unknown","June"
44748,961302,2021-06-29,NA,"","Unknown","June"
44749,961302,2021-06-29,NA,"","Unknown","June"
44750,961302,2021-06-29,NA,"F","Unknown","June"
44751,961302,2021-06-29,74,"F","Unknown","June"
44753,961302,2021-06-30,64,"M","Unknown","June"
44754,961302,2021-06-29,NA,"M","Unknown","June"
44755,961302,2021-06-28,NA,"F","Unknown","June"
44756,961302,2021-06-29,NA,"","Unknown","June"
44757,961302,2021-06-29,NA,"","Unknown","June"
44758,961302,2021-06-29,NA,"","Unknown","June"
44759,961302,2021-06-29,NA,"","Unknown","June"
44760,961302,2021-06-29,NA,"","Unknown","June"
44761,961302,2021-07-04,69,"F","Unknown","July"
44763,961302,2021-06-28,NA,"","Unknown","June"
44765,961302,2021-06-29,NA,"","Unknown","June"
44766,961302,2021-06-29,NA,"","Unknown","June"
44767,961302,2021-06-29,NA,"","Unknown","June"
45668,961309,2021-07-20,32,"M","Other","July"
45670,961309,2021-07-20,NA,"M","Other","July"
44088,961837,2021-06-27,NA,"","Unknown","June"
44089,961837,2021-06-27,NA,"","Unknown","June"
44090,961837,2021-06-27,NA,"","Unknown","June"
44623,986809,2021-09-14,27,"M","Outside/Open Areas","September"
42488,939420,2021-01-10,54,"F","Other","January"
42891,949942,2021-03-24,62,"F","Mobile/Trailer Home","March"
43760,970469,2021-06-19,30,"M","Outside/Open Areas","June"
42967,954685,2021-06-14,67,"M","In Water","June"
43015,954776,2021-06-01,28,"F","In Water","June"
43027,955782,2021-06-22,37,"F","In Water","June"
43036,956282,2021-06-20,10,"F","In Water","June"
43037,956282,2021-06-20,45,"M","In Water","June"
43043,956489,2021-06-19,10,"F","In Water","June"
43041,956490,2021-06-19,17,"M","In Water","June"
43237,956680,2021-06-26,16,"M","In Water","June"
43238,956680,2021-06-26,32,"M","In Water","June"
43052,956726,2021-06-13,28,"M","Boating","June"
43164,957371,2021-06-18,31,"M","Vehicle/Towed Trailer","June"
43159,957400,2021-06-27,23,"F","In Water","June"
43160,957400,2021-06-27,26,"M","In Water","June"
43158,957404,2021-06-28,45,"M","In Water","June"
43178,959420,2021-06-21,14,"F","In Water","June"
43194,961453,2021-06-17,51,"M","Outside/Open Areas","June"
42841,931716,2021-02-01,NA,"M","Outside/Open Areas","February"
42336,932197,2021-02-03,35,"M","Outside/Open Areas","February"
42339,932267,2021-02-01,67,"F","Outside/Open Areas","February"
42382,932773,2021-02-04,35,"M","Vehicle/Towed Trailer","February"
42399,935201,2021-02-16,NA,"","Outside/Open Areas","February"
42400,935211,2021-02-14,58,"M","Outside/Open Areas","February"
42401,935213,2021-02-14,57,"M","Outside/Open Areas","February"
42428,935844,2021-02-13,NA,"M","Other","February"
42641,936119,2021-02-10,18,"M","Vehicle/Towed Trailer","February"
42524,936247,2021-02-15,77,"M","Vehicle/Towed Trailer","February"
42429,936331,2021-02-18,26,"F","In Water","February"
42430,936389,2021-02-27,27,"M","In Water","February"
42431,936389,2021-02-27,NA,"M","In Water","February"
42523,937870,2021-02-07,59,"M","Outside/Open Areas","February"
42620,940166,2021-02-06,29,"F","Outside/Open Areas","February"
42621,940166,2021-02-06,26,"M","Outside/Open Areas","February"
42622,940166,2021-02-06,26,"F","Outside/Open Areas","February"
42623,940166,2021-02-06,23,"M","Outside/Open Areas","February"
42512,940634,2021-02-17,56,"M","Outside/Open Areas","February"
42513,940635,2021-02-18,31,"M","Outside/Open Areas","February"
42514,940636,2021-02-22,33,"M","Outside/Open Areas","February"
42565,941934,2021-02-01,52,"M","Outside/Open Areas","February"
42566,941934,2021-02-01,40,"M","Outside/Open Areas","February"
42567,941934,2021-02-01,49,"M","Outside/Open Areas","February"
42568,941935,2021-02-04,41,"M","Outside/Open Areas","February"
42832,943284,2021-02-14,77,"M","In Water","February"
42833,943288,2021-02-17,68,"M","Permanent Home","February"
42834,943288,2021-02-17,44,"F","Permanent Home","February"
42835,943295,2021-02-15,74,"F","Outside/Open Areas","February"
42836,943295,2021-02-15,50,"M","Outside/Open Areas","February"
42826,943342,2021-02-21,65,"M","Mobile/Trailer Home","February"
42843,943528,2021-02-18,NA,"F","Permanent Home","February"
42844,943528,2021-02-17,NA,"F","Permanent Home","February"
42664,943629,2021-02-07,64,"M","Permanent Home","February"
42659,944360,2021-02-12,35,"F","Outside/Open Areas","February"
42661,944446,2021-02-08,51,"F","Vehicle/Towed Trailer","February"
42662,944448,2021-02-08,42,"F","Vehicle/Towed Trailer","February"
42668,944908,2021-02-03,65,"M","In Water","February"
42715,945462,2021-02-20,48,"M","Outside/Open Areas","February"
42716,945463,2021-02-19,30,"M","Unknown","February"
42720,945484,2021-02-23,NA,"F","Outside/Open Areas","February"
42719,945485,2021-02-23,NA,"F","Outside/Open Areas","February"
42654,944215,2021-02-14,10,"M","In Water","February"
42655,944215,2021-02-20,NA,"M","Outside/Open Areas","February"
42656,944215,2021-02-13,66,"F","Permanent Home","February"
42647,944327,2021-02-21,7,"F","In Water","February"
44478,970299,2021-06-14,23,"M","Outside/Open Areas","June"
44482,970319,2021-06-13,32,"F","Outside/Open Areas","June"
44483,970319,2021-06-13,42,"M","Outside/Open Areas","June"
44484,970319,2021-06-13,29,"M","Outside/Open Areas","June"
44485,970319,2021-06-15,34,"F","Outside/Open Areas","June"
44486,970319,2021-06-17,36,"M","Outside/Open Areas","June"
44487,970319,2021-06-17,28,"M","Outside/Open Areas","June"
44488,970319,2021-06-20,19,"M","Outside/Open Areas","June"
44489,970319,2021-06-20,42,"M","Outside/Open Areas","June"
44490,970319,2021-06-15,35,"M","Outside/Open Areas","June"
44491,970319,2021-06-17,36,"M","Outside/Open Areas","June"
44492,970319,2021-06-19,54,"M","Outside/Open Areas","June"
44479,970320,2021-06-13,35,"F","Outside/Open Areas","June"
44480,970320,2021-06-12,22,"M","Outside/Open Areas","June"
44481,970320,2021-06-15,37,"M","Outside/Open Areas","June"
46179,970487,2021-06-02,20,"M","Outside/Open Areas","June"
46180,970487,2021-06-02,25,"M","Outside/Open Areas","June"
43770,970488,2021-06-07,40,"M","Outside/Open Areas","June"
43771,970490,2021-06-06,47,"M","Outside/Open Areas","June"
43772,970491,2021-06-07,45,"M","Outside/Open Areas","June"
44477,970495,2021-06-10,31,"M","Outside/Open Areas","June"
44493,970506,2021-06-27,29,"F","Outside/Open Areas","June"
44494,970506,2021-06-27,27,"M","Outside/Open Areas","June"
44495,970506,2021-06-27,42,"M","Outside/Open Areas","June"
43793,970980,2021-06-20,71,"M","Outside/Open Areas","June"
45401,987245,2021-09-01,70,"M","Vehicle/Towed Trailer","September"
45396,987260,2021-09-01,72,"F","Permanent Home","September"
45397,987260,2021-09-01,38,"M","Permanent Home","September"
45398,987260,2021-09-01,33,"F","Permanent Home","September"
45399,987260,2021-09-01,74,"M","Permanent Home","September"
44652,987277,2021-09-01,83,"M","Vehicle/Towed Trailer","September"
44659,987560,2021-09-01,43,"F","Permanent Home","September"
44660,987560,2021-09-01,22,"M","Permanent Home","September"
44661,987561,2021-09-01,48,"F","Permanent Home","September"
44662,987564,2021-09-01,2,"M","Permanent Home","September"
44663,987564,2021-09-01,50,"M","Permanent Home","September"
44664,987564,2021-09-01,48,"F","Permanent Home","September"
44665,987565,2021-09-01,86,"F","Permanent Home","September"
44666,987566,2021-09-01,66,"M","Permanent Home","September"
44667,987588,2021-09-01,NA,"F","Permanent Home","September"
44668,987588,2021-09-01,NA,"F","Permanent Home","September"
44669,987588,2021-09-01,NA,"M","Permanent Home","September"
44670,987589,2021-09-01,33,"M","Vehicle/Towed Trailer","September"
44671,987590,2021-09-01,69,"M","Vehicle/Towed Trailer","September"
45388,987591,2021-09-01,78,"M","Vehicle/Towed Trailer","September"
45389,987591,2021-09-01,76,"F","Vehicle/Towed Trailer","September"
46196,987592,2021-09-01,NA,"M","Outside/Open Areas","September"
45387,994610,2021-09-01,NA,"M","In Water","September"
45386,994611,2021-09-01,NA,"","Vehicle/Towed Trailer","September"
45390,994612,2021-09-01,55,"M","In Water","September"
45391,994613,2021-09-01,66,"M","Permanent Home","September"
45392,994613,2021-09-01,46,"F","Permanent Home","September"
45393,994614,2021-09-01,21,"M","Vehicle/Towed Trailer","September"
45394,994615,2021-09-01,18,"F","Vehicle/Towed Trailer","September"
45395,994616,2021-09-01,NA,"","Unknown","September"
45400,994617,2021-09-01,NA,"","Vehicle/Towed Trailer","September"
45649,996712,2021-12-10,28,"M","Long Span Roof","December"
45650,996712,2021-12-10,62,"M","Long Span Roof","December"
45651,996712,2021-12-10,29,"M","Long Span Roof","December"
45652,996712,2021-12-10,34,"F","Long Span Roof","December"
45653,996712,2021-12-10,46,"M","Long Span Roof","December"
45654,996712,2021-12-10,26,"M","Long Span Roof","December"
45855,996971,2021-12-10,84,"F","Permanent Home","December"
43264,965517,2021-06-12,15,"F","In Water","June"
43339,966943,2021-06-19,55,"M","Outside/Open Areas","June"
43316,966945,2021-06-19,68,"M","Outside/Open Areas","June"
43317,966946,2021-06-16,NA,"F","Outside/Open Areas","June"
43426,967100,2021-06-19,79,"M","Mobile/Trailer Home","June"
43323,967605,2021-06-08,47,"M","In Water","June"
43324,967792,2021-06-28,NA,"M","Vehicle/Towed Trailer","June"
43327,967948,2021-06-30,19,"M","In Water","June"
43328,967948,2021-06-30,47,"M","In Water","June"
43342,968846,2021-06-19,62,"M","In Water","June"
43364,968961,2021-06-28,39,"F","Outside/Open Areas","June"
43366,969321,2021-06-30,NA,"F","Vehicle/Towed Trailer","June"
43367,969741,2021-06-29,NA,"M","Vehicle/Towed Trailer","June"
43737,970236,2021-06-06,49,"F","Vehicle/Towed Trailer","June"
43757,970467,2021-06-19,24,"M","Mobile/Trailer Home","June"
43758,970467,2021-06-19,3,"M","Mobile/Trailer Home","June"
42738,945800,2021-02-15,NA,"","Unknown","February"
42739,945800,2021-02-15,NA,"","Unknown","February"
42737,945830,2021-02-14,67,"M","Unknown","February"
42838,945840,2021-02-16,NA,"M","Outside/Open Areas","February"
44620,986807,2021-09-07,16,"M","Outside/Open Areas","September"
44621,986807,2021-09-07,18,"M","Outside/Open Areas","September"
44627,986808,2021-09-11,25,"F","Outside/Open Areas","September"
44624,986810,2021-09-14,34,"M","Outside/Open Areas","September"
45228,986811,2021-09-12,32,"M","Outside/Open Areas","September"
45229,986813,2021-09-12,38,"F","Outside/Open Areas","September"
45230,986813,2021-09-13,19,"F","Outside/Open Areas","September"
45231,986813,2021-09-13,22,"M","Outside/Open Areas","September"
42846,946738,2021-02-16,44,"M","Mobile/Trailer Home","February"
44111,971781,2021-09-01,14,"M","In Water","September"
44638,971782,2021-09-04,58,"M","In Water","September"
44125,973218,2021-09-08,69,"M","In Water","September"
44143,974473,2021-09-18,9,"M","In Water","September"
44144,974473,2021-09-18,28,"M","In Water","September"
44209,975486,2021-09-23,58,"M","In Water","September"
44223,975717,2021-09-07,19,"M","Permanent Home","September"
44225,975899,2021-09-25,10,"M","In Water","September"
44392,976071,2021-09-07,NA,"F","In Water","September"
44259,976609,2021-09-26,5,"F","Boating","September"
44260,976609,2021-09-26,NA,"F","Boating","September"
44261,976641,2021-09-28,NA,"M","Other","September"
44278,977865,2021-09-17,4,"F","Camping","September"
44313,979154,2021-09-14,30,"M","In Water","September"
44312,979157,2021-09-12,26,"M","In Water","September"
44314,979174,2021-09-20,17,"M","In Water","September"
44390,981348,2021-09-11,24,"M","In Water","September"
44391,981437,2021-09-26,24,"M","In Water","September"
44422,981786,2021-09-11,14,"F","In Water","September"
44528,984528,2021-09-14,64,"M","Vehicle/Towed Trailer","September"
44616,984795,2021-09-18,40,"M","Vehicle/Towed Trailer","September"
44530,984957,2021-09-01,68,"M","Outside/Open Areas","September"
44540,984971,2021-09-06,61,"M","Unknown","September"
44537,984971,2021-09-09,76,"M","Camping","September"
44538,984971,2021-09-09,57,"M","Outside/Open Areas","September"
44541,984971,2021-09-08,43,"M","Outside/Open Areas","September"
44542,984971,2021-09-08,52,"M","Outside/Open Areas","September"
44539,984971,2021-09-10,67,"M","Permanent Home","September"
44543,984971,2021-09-08,79,"M","Permanent Structure","September"
44544,984985,2021-09-12,99,"F","Permanent Home","September"
44545,984986,2021-09-22,77,"F","Outside/Open Areas","September"
44554,985816,2021-09-12,57,"F","Outside/Open Areas","September"
44557,986017,2021-09-08,NA,"","Unknown","September"
44558,986019,2021-09-15,NA,"","Unknown","September"
44615,986683,2021-09-01,19,"M","Permanent Home","September"
44617,986737,2021-09-18,21,"M","In Water","September"
44618,986760,2021-09-11,23,"M","In Water","September"
44639,987206,2021-09-19,35,"M","Other","September"
44655,987348,2021-09-30,29,"F","Vehicle/Towed Trailer","September"
44656,987348,2021-09-30,48,"F","Vehicle/Towed Trailer","September"
45251,993206,2021-11-15,59,"M","Vehicle/Towed Trailer","November"
45250,993339,2021-11-28,74,"M","Vehicle/Towed Trailer","November"
45379,994212,2021-11-16,61,"F","Unknown","November"
42120,929247,2021-01-05,55,"M","Vehicle/Towed Trailer","January"
42403,933421,2021-01-01,50,"M","In Water","January"
